Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
61.0, 144.98844148218632, -209.0473178732209, -52.18282408174127, -47.21249704062939, 0.0, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756499171864493E9, 0.0, 2025-08-29 17:26:11.864
61.0, 73.97522112354636, -94.06970358546823, 86.63852237351239, -97.02422455046326, 0.0, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756499171864493E9, 0.0, 2025-08-29 17:26:11.864
0.0, 408.55415095947683, 356.5639317254536, -226.30508621875197, -87.1546285673976, 0.0, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756499171885378E9, 0.0, 2025-08-29 17:26:11.885
1.0, 339.2014461811632, 581.5955820092931, -117.83676780387759, 59.93189678993076, 0.0, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564991718986626E9, 0.0, 2025-08-29 17:26:11.898
1.0, 115.87893017707393, 536.5765362926759, -90.42330112867057, 127.20147729292512, 0.0, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564991718986626E9, 0.0, 2025-08-29 17:26:11.898
2.0, 209.85139636369422, 535.6434312537313, -209.40821821894497, -50.33157360367477, 0.0, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564991719154034E9, 0.0, 2025-08-29 17:26:11.915
2.0, 67.73519804747775, 761.0640311329626, -172.1962136598304, -13.224286243319511, 0.0, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564991719154034E9, 0.0, 2025-08-29 17:26:11.915
3.0, 184.01990736974403, 742.9703951473348, -71.48818765301257, 149.4464022293687, 0.0, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564991719161756E9, 0.0, 2025-08-29 17:26:11.916
3.0, 233.04625588888302, 516.8392142765224, -177.24881849996746, 4.5290188463404775, 0.0, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564991719161756E9, 0.0, 2025-08-29 17:26:11.916
4.0, 475.416082367301, 565.3139275521971, -214.97318935301155, -67.70714879781008, 0.0, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564991719285133E9, 0.0, 2025-08-29 17:26:11.928
4.0, 366.63735225610435, 554.0381291857921, -88.20180055499077, 110.60006138961762, 0.0, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564991719285133E9, 0.0, 2025-08-29 17:26:11.928
5.0, 535.4190372563899, 345.1291876109317, -129.44541726633906, 76.02468629926443, 0.0, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756499171944234E9, 0.0, 2025-08-29 17:26:11.944
5.0, 397.2933121928945, 349.8788605546579, -221.589072374627, -82.91732191760093, 0.0, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756499171944234E9, 0.0, 2025-08-29 17:26:11.944
6.0, 339.62031497620046, 572.962022961583, -116.9055327149108, 59.011881400831044, 0.0, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756499171944974E9, 0.0, 2025-08-29 17:26:11.944
