Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, -354.19470510352403, -326.89904527692124, -10178.607086854521, -11390.60394529486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100334481478E9, 0.0, 2025-08-28 16:40:33.448
1.0, -523.1128964521922, -225.3495417800732, -10353.50350828236, -11566.461521011312, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100334615705E9, 0.0, 2025-08-28 16:40:33.461
1.0, -385.1161979371682, -384.58700209343806, -10463.27705178177, -11759.361820825841, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100334615705E9, 0.0, 2025-08-28 16:40:33.461
2.0, -482.4583139838651, -389.84530143113807, -10411.438298495952, -11634.052732910495, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100334783375E9, 0.0, 2025-08-28 16:40:33.478
2.0, -546.633127273526, -204.3013848294504, -10530.086624590214, -11726.630216413643, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100334783375E9, 0.0, 2025-08-28 16:40:33.478
3.0, -711.5365360197611, -291.20544009981677, -10667.18761706585, -11922.140966397244, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100334790676E9, 0.0, 2025-08-28 16:40:33.479
3.0, -519.7338968422264, -398.9893568227999, -10507.00022216374, -11773.491162858438, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100334790676E9, 0.0, 2025-08-28 16:40:33.479
4.0, -663.2806068914942, -239.86035360815004, -10376.290718712378, -11575.770132001024, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100334914725E9, 0.0, 2025-08-28 16:40:33.491
4.0, -561.3571133990772, -227.98617124883458, -10413.330687873531, -11646.166268866975, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100334914725E9, 0.0, 2025-08-28 16:40:33.491
5.0, -439.9805302871391, -365.4985527195968, -10293.911942388397, -11541.280774609651, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100335070703E9, 0.0, 2025-08-28 16:40:33.507
5.0, -320.7487797997892, -291.4821926965378, -10114.894151209388, -11343.163314356934, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100335070703E9, 0.0, 2025-08-28 16:40:33.507
6.0, -481.92911814013496, -153.02361653698608, -10270.907817760948, -11475.002267594915, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100335078037E9, 0.0, 2025-08-28 16:40:33.507
6.0, -320.87593639828265, -317.2388836913742, -10399.048009942751, -11666.096195730846, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100335078037E9, 0.0, 2025-08-28 16:40:33.507
7.0, -421.0491567114368, -325.36942619504407, -10343.222523304168, -11574.868816111702, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100335213947E9, 0.0, 2025-08-28 16:40:33.521
7.0, -504.4358360734768, -151.1237473594956, -10492.141599639785, -11670.441959479358, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100335213947E9, 0.0, 2025-08-28 16:40:33.521
8.0, -661.7285484098829, -254.3599457363598, -10621.975966501515, -11891.35784986196, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100335370376E9, 0.0, 2025-08-28 16:40:33.537
8.0, -450.1717576663941, -338.986401933711, -10436.319852901157, -11692.223136821296, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100335370376E9, 0.0, 2025-08-28 16:40:33.537
9.0, -612.1636542971246, -188.34323171852157, -10338.801961556543, -11539.594079729635, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756410033537751E9, 0.0, 2025-08-28 16:40:33.537
9.0, -512.3606840795837, -170.90407822513953, -10371.350310870912, -11615.996495924424, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756410033537751E9, 0.0, 2025-08-28 16:40:33.537
10.0, -394.9745742203668, -321.3153746430762, -10217.120576598216, -11510.995064768475, 0.0, 0.03200000151991844, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100335513053E9, 0.0, 2025-08-28 16:40:33.551
10.0, -266.538929942064, -238.51024972414598, -10073.474759200122, -11281.668139385525, 0.0, 0.03200000151991844, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100335513053E9, 0.0, 2025-08-28 16:40:33.551
11.0, -433.47123441426083, -109.19572895625606, -10254.396159456577, -11455.124699330423, 0.0, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100335670383E9, 0.0, 2025-08-28 16:40:33.567
11.0, -276.6030007228255, -273.4745744098909, -10339.445224348921, -11634.307046107482, 0.0, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100335670383E9, 0.0, 2025-08-28 16:40:33.567
12.0, -379.71578240115196, -286.4445474562235, -10303.302831177134, -11578.642375166994, 0.0, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100335677776E9, 0.0, 2025-08-28 16:40:33.567
12.0, -465.37632093625143, -103.31286632595584, -10459.873742822092, -11689.500489653554, 0.0, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564100335677776E9, 0.0, 2025-08-28 16:40:33.567
13.0, -626.2256781305186, -203.68430133676156, -10564.48622438265, -11889.338303885888, 0.0, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756410033581428E9, 0.0, 2025-08-28 16:40:33.581
13.0, -418.502284841612, -303.745324651245, -10382.113742943387, -11682.342321138363, 0.0, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756410033581428E9, 0.0, 2025-08-28 16:40:33.581
