Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, 508.0242700809613, 396.49110365239903, 275.1163904904388, 251.9888491644524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893132185977E9, 0.0, 2025-08-29 14:41:53.218
1.0, 425.9895645529032, 347.64053043117747, 289.81045741634443, 294.1300418651663, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756489313232061E9, 0.0, 2025-08-29 14:41:53.232
1.0, 573.9250472001731, 400.5376754044555, 273.76254670647904, 229.52701003057882, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756489313232061E9, 0.0, 2025-08-29 14:41:53.232
2.0, 528.4553435388952, 382.2458247211762, 233.98871067771688, 191.09579808590934, 0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893132488675E9, 0.0, 2025-08-29 14:41:53.248
2.0, 442.3591066589579, 367.70135379349813, 325.7583757904358, 314.8378679198213, 0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893132488675E9, 0.0, 2025-08-29 14:41:53.248
3.0, 537.1580907357857, 397.37745994189754, 299.14150780579075, 275.2659864886664, 0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893132496188E9, 0.0, 2025-08-29 14:41:53.249
3.0, 597.1498259250075, 417.12413170794025, 246.9175448245369, 200.5203459742479, 0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893132496188E9, 0.0, 2025-08-29 14:41:53.249
4.0, 476.2575598573312, 383.21819870965555, 310.85487446701154, 289.0175986257382, 0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893132618935E9, 0.0, 2025-08-29 14:41:53.261
4.0, 496.0565902227536, 384.4710651948117, 326.59985328046605, 309.40005338424817, 0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893132618935E9, 0.0, 2025-08-29 14:41:53.261
5.0, 600.1118266899139, 418.8931043869816, 273.90466290479526, 220.77564413426444, 0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893132776191E9, 0.0, 2025-08-29 14:41:53.277
5.0, 487.28652482666075, 367.80233109230176, 255.04434742825106, 215.76791809359565, 0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893132776191E9, 0.0, 2025-08-29 14:41:53.277
6.0, 449.56215397361666, 370.3866019616835, 330.7361826314591, 320.63471285114065, 0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893132783508E9, 0.0, 2025-08-29 14:41:53.278
6.0, 582.6277943970636, 414.6258785375394, 283.83783718710765, 255.76240821974352, 0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893132783508E9, 0.0, 2025-08-29 14:41:53.278
7.0, 556.8673635022715, 414.0349743445404, 269.8880103523843, 226.9763982607983, 0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893132918983E9, 0.0, 2025-08-29 14:41:53.291
7.0, 417.35787545517087, 348.94575551571324, 292.50692528439686, 282.5961904018186, 0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893132918983E9, 0.0, 2025-08-29 14:41:53.291
8.0, 553.254620145075, 411.85835257032886, 328.33890675986186, 296.51609803689644, 0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756489313307618E9, 0.0, 2025-08-29 14:41:53.307
8.0, 588.5667555266991, 419.82433947594836, 252.8452862543054, 199.06178499152884, 0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756489313307618E9, 0.0, 2025-08-29 14:41:53.307
9.0, 442.55732135660946, 363.0526581485756, 282.2222004062496, 258.1335047916509, 0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893133083465E9, 0.0, 2025-08-29 14:41:53.308
9.0, 480.20689421053976, 376.47141918959096, 314.18338542757556, 300.465432390105, 0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893133083465E9, 0.0, 2025-08-29 14:41:53.308
10.0, 594.0120498621836, 410.8336199824698, 277.39024966349825, 224.54920318955556, 0.03200000151991844, 0.03200000151991844, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893133382683E9, 0.0, 2025-08-29 14:41:53.338
10.0, 500.465932270512, 389.89392013056204, 282.7906651995145, 242.2052708803676, 0.03200000151991844, 0.03200000151991844, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893133382683E9, 0.0, 2025-08-29 14:41:53.338
11.0, 440.93420477584004, 367.1179294004105, 329.6142126447521, 317.1341664926149, 0.03200000151991844, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893133389957E9, 0.0, 2025-08-29 14:41:53.338
11.0, 562.1406224397942, 401.64094589138404, 273.1903420132585, 226.4640319668688, 0.03200000151991844, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893133389957E9, 0.0, 2025-08-29 14:41:53.338
12.0, 536.6457244418561, 390.95605171797797, 241.6517656869255, 193.53421285701916, 0.01600000075995922, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756489313339753E9, 0.0, 2025-08-29 14:41:53.339
12.0, 435.2009381437674, 371.47117294883355, 312.84824114339426, 312.10400105221197, 0.01600000075995922, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756489313339753E9, 0.0, 2025-08-29 14:41:53.339
13.0, 561.3365439493209, 419.01652108551934, 339.04250043304637, 315.0248629176058, 0.01600000075995922, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893133519735E9, 0.0, 2025-08-29 14:41:53.351
13.0, 582.9344661934301, 413.2159362542443, 249.883285489399, 192.46460146969184, 0.01600000075995922, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893133519735E9, 0.0, 2025-08-29 14:41:53.351
14.0, 430.88883349485695, 349.9592684037052, 264.05376642150804, 239.8341743084602, 0.01600000075995922, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893133675988E9, 0.0, 2025-08-29 14:41:53.367
14.0, 467.09480496589094, 366.42604790860787, 309.6057478818111, 300.1213615941815, 0.01600000075995922, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893133675988E9, 0.0, 2025-08-29 14:41:53.367
15.0, 592.0261629857123, 415.3925580284558, 267.19902228424326, 210.3413232578896, 0.01600000075995922, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893133683429E9, 0.0, 2025-08-29 14:41:53.368
15.0, 515.7247240897268, 410.0669404915534, 296.7180526345037, 263.34692532988265, 0.01600000075995922, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893133683429E9, 0.0, 2025-08-29 14:41:53.368
16.0, 445.56794082093984, 365.8875023149885, 341.2527813068591, 328.9485104526393, 0.01600000075995922, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893133819716E9, 0.0, 2025-08-29 14:41:53.381
16.0, 574.9049009885639, 405.9530505402945, 290.4574601086788, 247.0222620232962, 0.01600000075995922, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893133819716E9, 0.0, 2025-08-29 14:41:53.381
17.0, 539.3795913094655, 397.07826794544235, 252.41893765935674, 204.93716782191768, 0.01600000075995922, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893133975966E9, 0.0, 2025-08-29 14:41:53.397
17.0, 432.96821787022054, 352.1770290774293, 318.1289798808284, 326.8018078780733, 0.01600000075995922, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893133975966E9, 0.0, 2025-08-29 14:41:53.397
18.0, 525.0482946792617, 392.9381986944936, 312.37701374897733, 300.24851819267496, 0.01600000075995922, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756489313398327E9, 0.0, 2025-08-29 14:41:53.398
18.0, 608.8407531864941, 437.738460263703, 291.9758594906889, 243.62269296357408, 0.01600000075995922, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756489313398327E9, 0.0, 2025-08-29 14:41:53.398
19.0, 465.7035621823743, 379.0070713595487, 312.6762057454325, 303.1581603582017, 0.01600000075995922, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.75648931341197E9, 0.0, 2025-08-29 14:41:53.411
19.0, 486.6021231347695, 379.10430875839666, 340.74789481284097, 324.23249660851434, 0.01600000075995922, 0.04800000227987766, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.75648931341197E9, 0.0, 2025-08-29 14:41:53.411
20.0, 603.6422922480851, 424.0279870261438, 286.17153475945815, 229.2390377339907, 0.01600000075995922, 0.04800000227987766, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893134275975E9, 0.0, 2025-08-29 14:41:53.427
20.0, 508.1738660791889, 390.3127889255993, 287.31968404585496, 256.6300650094636, 0.01600000075995922, 0.04800000227987766, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893134275975E9, 0.0, 2025-08-29 14:41:53.427
21.0, 450.5868865614757, 375.88799479650334, 345.0338201620616, 341.27522070659325, 0.01600000075995922, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893134283333E9, 0.0, 2025-08-29 14:41:53.428
21.0, 591.2744430946186, 428.23537447629496, 321.63700603926554, 289.35792952170596, 0.01600000075995922, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893134283333E9, 0.0, 2025-08-29 14:41:53.428
22.0, 564.6388756101951, 424.20002242410555, 290.6781142060645, 239.78555560903624, 0.0, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893134419658E9, 0.0, 2025-08-29 14:41:53.441
22.0, 425.1667865626514, 356.5302726258524, 320.2906420552172, 315.9112192071043, 0.0, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893134419658E9, 0.0, 2025-08-29 14:41:53.441
23.0, 538.1416844241321, 397.48591704061255, 325.7658555903472, 301.50886447774246, 0.0, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893134576063E9, 0.0, 2025-08-29 14:41:53.457
23.0, 605.0297951316461, 430.1202840539627, 283.83783718710765, 238.60374722303823, 0.0, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893134576063E9, 0.0, 2025-08-29 14:41:53.457
24.0, 474.3015921805054, 387.0590759641491, 320.8703265483491, 300.88056128518656, 0.0, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893134583344E9, 0.0, 2025-08-29 14:41:53.458
24.0, 504.4564055232331, 404.427171358373, 371.10466275317594, 349.4506420097314, 0.0, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893134583344E9, 0.0, 2025-08-29 14:41:53.458
25.0, 592.138359984383, 423.30244643474, 284.4511807798408, 220.09498234232888, 0.0, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893134719627E9, 0.0, 2025-08-29 14:41:53.471
25.0, 500.0582831753418, 394.8455476718955, 294.46663286117837, 250.96411657659337, 0.0, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893134719627E9, 0.0, 2025-08-29 14:41:53.471
26.0, 449.93240406922996, 366.714020205196, 342.954435786698, 333.01378170447424, 0.0, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756489313503972E9, 0.0, 2025-08-29 14:41:53.503
26.0, 589.8046624120325, 426.20086890039966, 315.9785374063067, 272.1917887250893, 0.0, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756489313503972E9, 0.0, 2025-08-29 14:41:53.503
27.0, 557.3610302964225, 404.3598531591706, 278.39628275157884, 233.34170798538253, 0.0, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893135047667E9, 0.0, 2025-08-29 14:41:53.504
27.0, 440.85192697681487, 360.09439728362486, 340.2617078186013, 325.30210799584165, 0.0, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893135047667E9, 0.0, 2025-08-29 14:41:53.504
28.0, 578.9065939411521, 435.76753298705444, 375.3457093029283, 342.954435786698, 0.0, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756489313505469E9, 0.0, 2025-08-29 14:41:53.505
28.0, 580.1781599260867, 406.730949731078, 270.57989184418693, 211.44085384486243, 0.0, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756489313505469E9, 0.0, 2025-08-29 14:41:53.505
29.0, 465.97657487913966, 379.02951075928286, 317.7250706856139, 302.73181176325306, 0.0, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893135062184E9, 0.0, 2025-08-29 14:41:53.506
29.0, 501.6851396560669, 392.1303803040646, 367.3834622972645, 353.8113653580658, 0.0, 0.11200000531971455, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893135062184E9, 0.0, 2025-08-29 14:41:53.506
30.0, 610.9837158611044, 425.508987408597, 293.31848357478157, 242.9457710715942, 0.0, 0.11200000531971455, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893135168903E9, 0.0, 2025-08-29 14:41:53.516
30.0, 493.8911881484091, 370.9999455544166, 279.27889914112166, 241.00476299459115, 0.0, 0.11200000531971455, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893135168903E9, 0.0, 2025-08-29 14:41:53.516
31.0, 460.7033159416169, 375.06147690629587, 360.973273773212, 349.87325070472434, 0.0, 0.19200000911951065, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893135318983E9, 0.0, 2025-08-29 14:41:53.531
31.0, 628.6061244523153, 455.3421693551354, 363.4864865434356, 320.4626774531789, 0.0, 0.19200000911951065, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893135318983E9, 0.0, 2025-08-29 14:41:53.531
32.0, 542.7155820699409, 391.99948380561545, 273.9981604036875, 242.12299308134243, -0.06400000303983688, 0.19200000911951065, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893135482655E9, 0.0, 2025-08-29 14:41:53.548
32.0, 425.03962996415794, 349.1477101133205, 330.23877593735233, 318.5067097763531, -0.06400000303983688, 0.19200000911951065, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7564893135482655E9, 0.0, 2025-08-29 14:41:53.548
33.0, 526.4357975628227, 394.4304187768139, 338.8031468358822, 310.03209647675976, -0.06400000303983688, 0.19200000911951065, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756489313548994E9, 0.0, 2025-08-29 14:41:53.548
33.0, 630.4872941300273, 461.498044682201, 329.8460864420049, 267.04568638605997, -0.06400000303983688, 0.19200000911951065, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756489313548994E9, 0.0, 2025-08-29 14:41:53.548
34.0, 436.48746372852474, 344.1175446729176, 298.62540161190554, 273.7737664063461, -0.06400000303983688, 0.19200000911951065, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.756489313561907E9, 0.0, 2025-08-29 14:41:53.561
